id,name,description
4jxbvZJqdPyJbQHVmJ7iEv,Life and Love Podcast,Jangan lupa follow dan nyalain loncengnya ya!🛎️ Welcome to 'Life&Love' Podcast!💌✨ Lewat podcast ini kita berdua akan banyak cerita kehidupan dan asmara di usia 20an.  🎙️Ready for collaborator and you can find us on Instagram @alfandydafa @nadiaazkaa For business inquiries please contact on : linktr.ee/omahpodcast
1CpWwA9gH6q0PxGWObjIRa,Podcast Klasik Indonesia,"Halo, podcast ini tercipta ketika saya merasa bahwa di Indonesia terdapat banyak sekali orang yang cukup meremehkan lagu klasik. Hal ini membuat saya ingin sekali membagikan pengalaman saya yang telah saya dapatkan saat saya mendengarkan lagu klasik. Semoga setelah kalian mendengarkan podcast ini, kalian tidak hanya menganggap lagu klasik sebagai lagu tidur saja hahaha."
1ORtrjOc0xyVGTHwhTn1nV,Korosi Podcast,"""Korosi Podcast serves as a hub for Indonesia's materials, inspection & corrosion community, fostering education, raising awareness, and representing the Indonesian voice in the global materials, corrosion and inspection community. We aim to share knowledge about corrosion and mechanical static integrity in Indonesia. For inquiries about our podcast, please feel free to reach out to us via email at rmbasary@mtu.edu or mssualeman@gmail.com."" Misi Korosi Indonesia - Meningkatkan awarnes mengenai materials, corrosion, inspection dan mechanical integrity untuk pendengar di Indonesia dan dunia"
7A82CV0Jip4ykNM9os1O2l,Talk to Phillip PODCAST,"Halo Sobat Phillip, selamat datang di Talk to Phillip PODCAST by Phillip Sekuritas Indonesia! Di podcast ini kamu bisa dapatkan berbagai edukasi dan info menarik seputar pasar modal Indonesia dan finansial yang dikemas secara santai.  Podcast ini bisa kamu simak melalui Spotify dan YouTube. Enjoy!"
5D1T4FsxhysIc6EyGixHcW,Resah,"Resah adalah tempat berkeluh kesah favorit para remaja. Kami bercerita tentang kebimbangan, polemik, keluh dan gundah para remaja dan mengambil solusi menurut cara pandang kami. Selamat mendengarkan celotehan kami!"
33JR5uwz6MQUmqR70c6I0m,Indonesia Public Health Podcast,"Podcast dari IAKMI (ikatan ahli kesehatan masyarakat indonesia) sebagai ruang temu untuk berdiskusi seputar isu kesehatan masyarakat dan dikemas secara interaktif agar dapat dinikmati oleh semua kalangan sehingga muncul perspektif baru dalam menyikapi isu kesehatan, karena sesuai kata pepatah  “Health is not everything, but without health, everything is nothing"""
1cB4p1sMJ4xUnP2324rtE3,FR Consultant Indonesia,"Hallo Teman – Teman Selamat Datang di Podcast FR Consultant Indonesia “Tempat Kamu Konsultasi Bisnis, Pembukuan - Keuangan dan Pajak Usaha”"
1XR6ot5GqCuPmuNoV0DlzW,Podcast Kita,"Halooo selamat datang di podcast berbagicerita.id, di podcast ini kita akan membahas seputar kesehatan mental, tips n trik, dan juga cerita inspiratif dari teman-teman kita lohhh...  Jangan lupa untuk stay tuned dengan podcast berbagicerita.id agar mendapatkan motivasi setiap harinya yaa :)"
0UWoK4mBF0aVrCN4S3Pbas,Coming Home with Leila Chudori,"Leila S. Chudori mengundang tokoh-tokoh dan penulis-penulis terkemuka Indonesia dan berbincang tentang pilihan buku dan menggali lebih dalam tentang proses kreatif mereka. Program ini diselenggarakan oleh Kepustakaan Populer Gramedia, Kompas.com dan Leila Chudori. Didukung:Femina Media"
2ANHFQIFkspwWY1txO9C83,MaxHealth Podcast,"Felix Zulhendri PhD. Science-based and evidence-based health, lifestyle, and nutrition podcast.  Di sini saya coba membahas health, life-style dan nutrition dari sisi ilmiah/ scientific research. Jadi kita semua bisa mengambil informed decisions to maximize our health."
1xF6OkebGlEmhg95ywRih1,FPL Bias Podcast,"All about Fantasy Premier League or FPL, all the way from Indonesia!"
40o8k5uvM5c9S0lnlLTZFY,Billboard Indonesia Podcast,Billboard Indonesia podcast content. Listen and explore many great music and stories  Current content is about spotlight: discussing new artist in the market
4Bw1m16X7zCgvsJY3bQWm7,Gereja Kristen Indonesia (GKI) Mojosari,"Gereja Kristen Indonesia (GKI) Mojosari adalah bagian dari Sinode Am GKI dan merupakan gereja dengan umur persekutuan yang tertua di GKI Sinode Wilayah Jawa Timur. Sebagai gereja yang bersejarah, GKI Mojosari rindu untuk menjadi berkat dan terus berkembang secara kontekstual serta aktual, di dalam identitas dan jati dirinya."
6Gia32bwM0ldc4RVuskP0M,Podcast Quran Indonesia,Podcast Quran Indonesia menyiarkan quran ke pejuru dunia
358hfRF7BQlB02lRU2ax7p,Podcast Baca Ceritamu,Kirim ceritamu ke bertemu@reshiefastriadi.com
48VYGwiN8iMYf59xD0YDYI,YONDOG PODCAST,"YONDOG PODCAST adalah serial Cerita Comedy, berbagi informasi menarik yang mungkin tidak diketahui banyak orang, wawancara dengan orang-orang yang menurut saya menarik dan luar biasa. YONDOG PODCAST akan membuat hari-hari anda lebih bahagia, atau membuat hari-hari anda semakin suram. Yang Mau Bantu Support YONDOG PODCAST agar bisa berkembang lagi disetiap episodenya : https://saweria.co/ekygonibala Atau https://sociabuzz.com/yondogpodcast/donate CP : +6281342320979 Support this podcast: https://podcasters.spotify.com/pod/show/yondogpodcast/support"
0RmzNIIuEuZFREa84z8ShN,Cerita Raja Dangdut: Exclusive Podcast of Rhoma Irama by Collab Asia,"Cerita Raja Dangdut: Exclusive Podcast of Rhoma Irama. Upload episode baru setiap hari Jumat!  Kini Podcast Network adalah jaringan podcast dari Indonesia yang dipersembahkan oleh Collab Asia. Secara ekslusif, menyajikan content bersama Musisi ternama. Dengarkan podcast dari Idolamu hanya di official account Kini Podcast Network. Follow untuk tidak ketinggalan episode terbarunya! contact: kinipodcast@collabasia.co"
3PUqnNWtMrawCtCEdS5GMy,Podcast Sudut Gelap ,"Jangan dulu terlelap, kamu gatau ada apa di dalam gelap // Part of @official.4bib ///  Instagram : @podcastsudutgelap Email : sudutgelap.4bib@gmail.com Hosted by @ivnbdmn"
5EsGCfOgJtsUjVSU7sWf1y,Podcast Sejarah,Belajar dengan telinga rasakan dengan hati
4uonzyt80w3vVWrFUrOMW9,Podfest Indonesia,Festival Podcast pertama di Indonesia
29I8XAA6HkkuxIRfDVorIE,Audio Book Indonesia Banon Gautama,untuk indonesia…membacakan buku buku untuk anda. #audiobookindonesia #audiobook
3Ctj5DtuJ09W5F9SNkHcQr,The Perantau Podcast,"Join Billy Adison Aditijanto and sit down with overseas Indonesians and the Indonesian diaspora to explore what it means to be – well – Indonesians. From international students to second-generation immigrants, Indonesian academics to industry players, The Perantau Podcast dives into cross-cultural experiences, diaspora insights, Indonesian culture abroad, and the global Indonesian community. This podcast is bilingual, featuring episodes in English and Indonesian, with a unique blend of both for a diverse listening experience.  New episodes every other Wednesday."
0sxgpykecX2T3ijTh2d2YR,Peristiwa di Sekitar Proklamasi Kemerdekaan Indonesia,"Bosan dengan bahasan di sekolah? Pasti pengen belajar sejarah dengan cara kekinian kan?  Di sini, hadirlah Dean dan Adit, dua teman yang akan membantu kalian memahami lebih dalam sejarah Indonesia. Di episode kali ini khususnya, Dean dan Adit akan memberikan trivia mengenai peristiwa di sekitar proklamasi kemerdekaan Indonesia. Gak sabar? Yuk, langsung tune in."
541rHIc6edZh481vUH1rN5,RUMAH NONY - Rumahnya Nodi dan Sony,"Nyesel kalo gak ngikutin obrolan super panas, super kacau, super ngaco. Gokil, no baper, positive thinking. ""RUMAH NONY"", Program paling keren abad ini. YUK KENALAN!!!!! Setiap Hari Selasa pkl 19.00 wib dan Goplay setiap pkl 12.00 dan Anchor setiap Rabu Pkl. 12.00 Yang menarik untuk disimak"
6BQeilEmyNpJOSEzztYL3w,sejarah indonesia,pendidikan
3cdWAAL1H1csohTcrdZztD,Podcast Sejarah Indonesia ,Tugas Podcast Sejarah Indonesia (Kerajaan-kerajaan) | X MIPA 1 2023/2024
5tztrSMLgnCZuFzG3Ljrlv,Dunia Wanita,"Selamat datang di Dunia Wanita! @maulidahannah bakal ngobrolin semua hal tentang perempuan dari A sampai Z. Kita bisa ketemu di akun Instagram aku di @maulidahannah. Kalau kamu punya pertanyaan ataupun cerita mengenai perempuan atau pengalaman kamu sebagai perempuan, silahkan kirimkan ke e-mail hannah.maulida@gmail.com. Love!"
5u1vzA46qCFXmCTHqrJdMm,Jendela Ilmu,"Channel yang menyediakan kajian-kajian terkini tentang sains, perkembangan ilmu pengetahuan, diskusi-diskusi ilmiah, maupun obrolan santai tentang segala hal yang menarik. Hanya channel untuk belajar. Bila ada masalah copyright dan klaim silakan email di podcast.motivasi@gmail.com"
4wnRbEMqpHkN4Z29nsgjzI,Future Proof Indonesia,"Welcome to Future Proof, a podcast by Kantar Indonesia. This podcast prevails the discourses that evolve around the industry of marketing and research. In each episode, we invite the experts to discuss evidence and share their insights for the future.  Episode in English signed with EN / Episode dalam Bahasa Indonesia ditandai ID"
7x7u5AoEdRYo1OZCc0ZEwC,Tsirwah Indonesia,"Bismillah, Tsirwah Indonesia adalah platform dakwah yang menyajikan konten edukasi keagamaan dan melayani pembelajaran agama baik untuk private, lembaga, komunitas maupun perusahaan dengan berbagai mata pelajaran islam.   Kenali kami selengkapnya di : https://tsirwah.id"
4tQ1Z9qGCCgwkDU9aQaVJY,myuu's cds ♡ !? ,"⊹ ᨘ໑▸ 𖥻 hellohelloo ~ I'm Myuuka Mihori , but you can call me Myuuka or Myuu ! ˑ 𖦹 ⊹ ᨘ໑▸ 𖥻 the audios and arts I post here aren't mine , everything goes to the rightful owners ˑ 𖦹 ⊹ ᨘ໑▸ 𖥻 I have no bad intentions of sanrio characters , and please , if you don't like the audios , don't listen to them ! ˑ 𖦹 ⊹ ᨘ໑▸ 𖥻 don't rate my podcast , if you want to , make sure to give it with 1 star ! ˑ 𖦹 ⊹ ᨘ໑▸ 𖥻 my main language is Indonesian , sorry for the mistakes ! ˑ 𖦹 ˖ 🎀 ᝬ ʿ pronouns ; she/her/hers ꜝꜞ 𖦹 ˖࣪،̲Ꮺ ! ~ the Discord server link is closed ~"
5uoOFClrYGurElVUN0MKZM,MSG Podcast,"MSG Podcast adalah media pembelajaran inklusif dalam format audio dari Gerakan Suka Baca dalam bentuk dongeng. Sebuah hasil kerja kolektif bersama para relawan dari berbagai daerah di Indonesia. Kami berharap konten ini bisa menjadi media belajar bagi para peserta didik, pendidik, dan orangtua dari latar belakang apapun. Selamat mendengarkan! Mari sama-sama bergerak, untuk sama-sama berdampak! 😊"
6RlxNS1FpYKVs2TbLnlhb1,Podcast President Party Indonesia,"Kamu telah mendengarkan sebuah podcast President Party Indonesia, selamat datang di Dunia Party Indonesia, semoga setelah mendengarkan podcast ini kalian jadi enjoy"
5ufloZShh2ijaLglxBiEji,AstroTalks: Podcast Astronomi,Bersiap-siap untuk menjelajahi pengetahuan mengenai berbagai hal menarik yang ada di alam semesta dengan mendengarkan AstroTalks Podcast!
3lgr1aXURWt8EUPljDC8Az,Narasi Misteri,"Selamat datang teman cerita!  Podcast Narasi Misteri mendatangkan langsung Narasumber dengan cerita pengalaman pribadi yang dialami langsung dan sangat menarik untuk kalian dengarkan. Host kita, Randy Mulia akan membawa kalian masuk ke dalam berbagai alur cerita yang diluar nalar tapi terjadi dan dialami langsung oleh narasumber. Jangan lupa follow podcast ini dan follow juga social media Narasi Misteri! Untuk kalian yang punya pengalaman di luar nalar bisa DM ke instagram Narasi Misteri."
5MnxdZWVpN5mIgrfJCskVi,"Zodiak, Horoskop, dan Astrologi Indonesia.","Horoskop, ramalan berdasarkan zodiak, dan pengetahuan tentang astrologi.  Follow kami di IG @astrologi.id"
775o12viqrrSoidCrPm9FG,Bacain Buku Bareng Rafly,Membahas ringkasan buku buku self improvement yang bikin kamu satu langkah lebih dekat kepada kesuksesan versi diri kamu.
5aJquPJK5ch5RtNTBLtUfQ,Podcast Proklamasi Kemerdekaan Indonesia (Proker),"Hi, welcome to my podcast!"
41oX35XXNm06sPLxehtAbU,Sinode Gereja Kristus Yesus,Renungan GEMA Indonesia & Mandarin
18YN6qE8gYQ4ZEWjoYKsTr,RRI Pro 4 Surabaya,Ensiklopedi Budaya Ke-Indonesiaan
6WO8mkSzAZcojzNsODpX3v,Viral Song ,"Assalamualaikum, my name is Aziz, the creator of the podcast from ""Fionna and Cake Song"" I think this is a secret playlist and don't worry I will update it.   Bahasa Melayu/Indonesia:Assalamualaikum nama saya Aziz saya lah yang cipta Podcast dari ""Fionna And Cake Song"".  Fionna And Cake Song: https://podcasters.spotify.com/pod/show/robloxmusicmalayindo"
11NG5TRbl2jqGSrxdpiEQK,ION,"🎙️Podcast The Lion (ION) yang dimana podcast ini akan membicarakan tentang berita-berita yang lagi hits di sekolah dan juga tentang motivasi, cerita horor, pengalaman di sekolah, dan masih banyak lagi! Penasaran kan apa saja yang kami bicarakan? 🤔. Jadi pastikan terus teman-teman semua dengerin podcast ION dan jangan sampai tertinggal episode lainnya yaa !✨🦁"
0if6utG7FEJuZ3K0ZO1OGv,ASMR Podcast - Dongeng Sebelum Tidur | ASMR INDONESIA,● Donasi : https://saweria.co/kimlen ● Youtube : https://www.youtube.com/channel/UCiNF6XVuJVzL2iT9t4buAiQ
7cgCNc6AS6YuetCQX2Xywb,What's Trending,"Hadir setiap hari, mengupas hal-hal yang jadi trending topic atau viral di dunia maya. Kami bahas bersama narasumber terkait supaya informasi makin lengkap. Hadir juga di 10 radio di kota besar se-Indonesia.   Kunjungi kbrprime.id untuk mendengarkan berbagai podcast menarik produksi KBR."
3Wc00Z4E0OSoN1THseUsVO,#NgobrolLingkungan,"Selamat datang di #NgobrolLingkungan, sebuah podcast dari Greenpeace Indonesia dimana kita akan membahas isu-isu lingkungan yang dikemas lengkap secara ringan."
0Y1Aefowb0LGt1L4p13m0Y,Radio Singham,"PODCAST INDONESIA yang membahas video online di Indonesia dan Dunia. Enaknya didenger pas lagi sarapan atau insomnia. Yang pasti bisa didenger tanpa harus ditonton, jadi tinggal pasang headset dan lanjutkan kembali aktivitasmu. • Youtube: https://youtube.com/playlist?list=PLh6Po4rOuqC68MSTkgz1XhA10TzKrSsjO"
7A95icuWQ7NCdt84pOFY4j,Podcast Sejarah Indonesia ,Tugas Sejarah Indonesia Podcast
4PtYZ6QnO5Aa6m9JmCwsRJ,Jejak Hitam Podcast,"Podcat yang berisikan cerita menarik dan menegangkan dari penjuru dunia seperti kriminal, peristiwa, konspirasi, fakta unik dan lain lain | ceritakan kisahmu dengan Dm kami di @jejakhitam.podcast"
4k184aScmJZAUbOr7mRXGx,Buddhist Podcast,Buddhist Podcast akan berbagi sharing semua tentang Dhamma. Support this podcast: https://podcasters.spotify.com/pod/show/bpo/support
4r0YTq4llVvCNasy4BPouJ,Banawa Sekar Academia,"Banawa Sekar Academia merupakan komunitas yang mengajakmu menikmati ilmu pengetahuan secara menyenangkan dan efisien, dengan menggunakan metode yang sepenuhnya baru. Podcast ini merupakan salah satu media kami untuk berbagi pengetahuan yang sudah kita pelajari. Kami percaya, bahwa ilmu pengetahuan merupakan salah satu hal yang menakjubkan di dunia!"
2j9KYP5kg0UgkDlTufNOSY,StandUpIndoBdg,Podcast dari komunitas Stand-Up Indo Bandung
4sShu94qfhZXaV1s6vTXGT,Suara Edukasi Podcast,"Kumpulan podcast informatif dan menarik terkait dunia pendidikan, dikelola oleh Pusat Data dan Teknologi Informasi, Kementerian Pendidikan dan Kebudayaan, Indonesia."
1qIBy2PnroqD4EzKw22g12,RRI Padang,"Konten-konten yang hadir di RRI Padang yang bisa didengarkan kapanpun. Semua konten di Podcast RRI Padang ini adalah produksi dari semua Programa yang ada di RRI Padang yaitu Programa 1 yang konsern kepada Pemberdayaan Masyarakat, Programa 2 yang support kreatifitas generasi muda, serta Programa 4 yang mengedepankan budaya Indonesia."
0BGts0Byo0sh1TxNphYblc,Podcast Save the Children Indonesia,"Aneka diskusi dan kisah dari para sahabat Save the Children terkait pemenuhan hak-hak anak Indonesia. Enam isu tematik kami: kesehatan dan gizi, perlindungan anak, pendidikan, kemiskinan anak, respons kemanusiaan dan ketahanan, serta tata kelola hak anak."
4MMWn4i3nHDNDuzqJ4NDLO,Cerita Sebelum Tidur,Halo!🕊✨ Selamat datang di cerita sebelum tidur dengan suara nanda. Aku harap ceritaku bisa menjadi salah satu pengantarmu menuju alam mimpi. Tidur yang nyenyak ya!
7mbrF8svuJFPBrrQG91Jbo,AWR -Pelajaran Sekolah Sabat,"Audio Sekolah Sabat Harian, produksi AWR Indonesia / Radio Advent Suara Pengharapan, berdasarkan pelajaran Sekolah Sabat yang dipublikasikan oleh pusat Gereja Masehi Advent Hari Ketujuh Sedunia."
3haqjQZfdXIC0Plsc13gsy,Ceramah Ustadz,"Ceramah, Motivasi, Kajian Ustadz Indonesia"
1wCdAUNb9ZBqVshHfy0CRi,POSTER (Podcast About Disaster),Podcast seputar informasi terkait bencana alam di Indonesia
1S2XK5RQiKKzFvmjvf62qC,Podcast Ruang Kehidupan,"Hai, Selamat datang di podcast ruang kehidupan. Podcast ruang kehidupan ini merupakan podcast edukasi dan pengembangan diri.  Yuk sama sama berkembang menjadi pribadi yang lebih baik. Jangan sungkan untuk Dm @podcastruangkehidupan Selamat Mendengarkan."
7FdwxgIM3BCma4c4KTT3xV,Fenomena Podcast,"Mistis. Konspirasi. Sejarah. Dan Budaya. | Upload setiap Senin (Konspirasi, Sejarah dan Budaya) dan Kamis (Mistis) | Bagi anda yang ingin mengirimkan cerita atau menceritakan pengalaman mistis anda di 088227892319 (Whatsapp)"
4bVu5VnaEXrK3AtRzm9yY2,Women's Footie ID Podcast,Podcast sepakbola perempuan pertama di Indonesia. By the largest women's football fanbase in Indonesia since 2013.   Support us on Trakteer: https://trakteer.id/womensfootie_id or Saweria: https://saweria.co/womensfootieid Support this podcast: https://podcasters.spotify.com/pod/show/womens-footie-id/support
231kW8DkAXLPzKEDAC4C2U,MONCAST,"""MONCAST"" adalah podcast yang menyajikan pendapat lucu dari sekelompok sahabat lama dengan lebih dari 12 tahun perjalanan bersama. Mereka menghadirkan komedi segar dan perdebatan kocak tentang berbagai topik. Dengarkan interaksi akrab mereka sambil tertawa bersama di setiap episode. Hiburan yang sempurna untuk meredakan stres dan merayakan persahabatan yang kuat."
